"Domain","Base Domain","URL","Branch","Agency","State","Redirect","Sources","Compliant with M-15-13 and BOD 18-01","Enforces HTTPS","Strict Transport Security (HSTS)","Free of RC4/3DES and SSLv2/SSLv3","3DES","RC4","SSLv2","SSLv3","Preloaded"
"nautikk.no","nautikk.no","http://www.nautikk.no","","Universitetet I Tromsø - Norges Arktiske Universitet","","Yes","dotgov","No","No","No","","","","","","No"
"nav.no","nav.no","https://www.nav.no","","Arbeids- og Velferdsetaten","","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"navarea-19.no","navarea-19.no","http://navarea-19.no","","Kystverket Vest","","No","dotgov","No","No","No","","","","","","No"
"navarea-ix.no","navarea-ix.no","http://navarea-ix.no","","Kystverket Vest","","No","dotgov","No","No","No","","","","","","No"
"navarea-xix.no","navarea-xix.no","http://www.navarea-xix.no","","Kystverket Vest","","No","dotgov","No","No","No","","","","","","No"
"navarea19.no","navarea19.no","http://www.navarea19.no","","Kystverket Vest","","No","dotgov","No","No","No","","","","","","No"
"navigasjonsvarsel.no","navigasjonsvarsel.no","http://navigasjonsvarsel.no","","Kystverket","","No","dotgov","No","No","No","","","","","","No"
"navlab.no","navlab.no","http://navlab.no","","Arbeids- og Velferdsetaten","","No","dotgov","No","No","No","","","","","","No"
"navnesjekk.no","navnesjekk.no","http://navnesjekk.no","","Patentstyret","","Yes","dotgov","No","No","No","","","","","","No"
"navtelemark.no","navtelemark.no","http://www.navtelemark.no","","Nav Telemark","","No","dotgov","No","No","No","","","","","","No"
"nb-ecec.no","nb-ecec.no","http://nb-ecec.no","","Kunnskapsdepartementet","","Yes","dotgov","No","No","No","","","","","","No"
"nb.no","nb.no","https://www.nb.no","","Nasjonalbiblioteket","","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"nbbf.no","nbbf.no","http://nbbf.no","","Barne-, Ungdoms- og Familiedirektoratet","","Yes","dotgov","No","No","No","","","","","","No"
"nbdigital.no","nbdigital.no","http://nbdigital.no","","Nasjonalbiblioteket","","Yes","dotgov","No","No","No","","","","","","No"
"nbsk.no","nbsk.no","http://nbsk.no","","Direktoratet For Samfunnssikkerhet og Beredskap (Dsb)","","No","dotgov","No","No","No","","","","","","No"
"ncb.no","ncb.no","http://ncb.no","","Carte Blanche AS","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"nceclusters.no","nceclusters.no","http://www.nceclusters.no","","Innovasjon Norge","","No","dotgov","No","No","No","No","Yes","No","No","No","No"
"ncehelseinnovasjon.no","ncehelseinnovasjon.no","http://ncehelseinnovasjon.no","","Høgskolen I Buskerud og Vestfold","","No","dotgov","No","No","No","","","","","","No"
"nceindependentliving.no","nceindependentliving.no","http://nceindependentliving.no","","Høgskolen I Buskerud og Vestfold","","No","dotgov","No","No","No","","","","","","No"
"ncfi.no","ncfi.no","http://ncfi.no","","Politiets Sikkerhetstjeneste Den Sentrale Enhet","","No","dotgov","No","No","No","","","","","","No"
"neonatalprogrammet.no","neonatalprogrammet.no","http://www.neonatalprogrammet.no","","Oslo Universitetssykehus Hf","","No","dotgov","No","No","No","","","","","","No"
"neonnet.no","neonnet.no","http://neonnet.no","","Universitetet I Bergen","","Yes","dotgov","No","No","No","","","","","","No"
"nerdq.no","nerdq.no","http://nerdq.no","","Stiftelsen Norsk Teknisk Museum","","Yes","dotgov","No","No","No","","","","","","No"
"nernett.no","nernett.no","http://www.nernett.no","","Høgskulen I Volda","","No","dotgov","No","No","No","","","","","","No"
"netfart.no","netfart.no","http://netfart.no","","Nasjonal Kommunikasjonsmyndighet","","Yes","dotgov","No","No","No","","","","","","No"
"nettfart.no","nettfart.no","http://nettfart.no","","Nasjonal Kommunikasjonsmyndighet","","No","dotgov","No","No","No","","","","","","No"
"nettutfall.no","nettutfall.no","https://nettutfall.no","","Nasjonal Kommunikasjonsmyndighet","","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"nettveiledning.no","nettveiledning.no","http://nettveiledning.no","","Senter For Ikt I Utdanningen","","No","dotgov","No","No","No","","","","","","No"
"nettvett.no","nettvett.no","https://nettvett.no","","Nasjonal Kommunikasjonsmyndighet","","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"netvett.no","netvett.no","http://netvett.no","","Nasjonal Kommunikasjonsmyndighet","","Yes","dotgov","No","No","No","","","","","","No"
"nfd.dep.no","nfd.dep.no","http://nfd.dep.no","","","","Yes","dotgov","No","No","No","","","","","","No"
"nffi.no","nffi.no","http://nffi.no","","Høgskolen I Gjøvik","","Yes","dotgov","No","No","No","","","","","","No"
"nfi.no","nfi.no","https://www.nfi.no","","Norsk Filminstitutt","","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"nfr.no","nfr.no","http://nfr.no","","Norges Forskningsråd","","Yes","dotgov","No","No","No","","","","","","No"
"ngu.no","ngu.no","http://www.ngu.no","","Norges Geologiske Undersøkelse","","No","dotgov","No","No","No","No","Yes","Yes","Yes","No","No"
"nhd.dep.no","nhd.dep.no","http://nhd.dep.no","","","","Yes","dotgov","No","No","No","","","","","","No"
"nhd.no","nhd.no","http://nhd.no","","Nærings- og Fiskeridepartementet","","Yes","dotgov","No","No","No","","","","","","No"
"nhh.no","nhh.no","https://www.nhh.no","","Norges Handelshøyskole","","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"nhrp.no","nhrp.no","http://nhrp.no","","Nasjonalt Folkehelseinstitutt","","No","dotgov","No","No","No","","","","","","No"
"niclusters.no","niclusters.no","http://niclusters.no","","Innovasjon Norge","","No","dotgov","No","No","No","","","","","","No"
"nidaros-domkirke.no","nidaros-domkirke.no","http://nidaros-domkirke.no","","Nidaros Domkirkes Restaureringsarbeider","","No","dotgov","No","No","No","","","","","","No"
"nidarosdomkirke.no","nidarosdomkirke.no","http://nidarosdomkirke.no","","Nidaros Domkirkes Restaureringsarbeider","","No","dotgov","No","No","No","","","","","","No"
"nide.no","nide.no","http://nide.no","","Politidirektoratet","","No","dotgov","No","No","No","","","","","","No"
"nidsenter.no","nidsenter.no","https://www.nidsenter.no","","Nasjonalt Id-Senter","","No","dotgov","Yes","Yes","Yes","Yes","No","No","No","No","No"
"nifes.no","nifes.no","http://nifes.no","","Nasjonalt Institutt For Ernærings- og Sjømatforskning (Nifes)","","Yes","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"nih-kunnskap.no","nih-kunnskap.no","http://nih-kunnskap.no","","Norges Idrettshøgskole","","No","dotgov","No","No","No","","","","","","No"
"nih.no","nih.no","https://www.nih.no","","Norges Idrettshøgskole","","No","dotgov","No","Yes","No","No","Yes","No","No","Yes","No"
"nikk.no","nikk.no","http://www.nikk.no","","Barne-, Likestillings- og Inkluderingsdepartementet","","No","dotgov","No","No","No","","","","","","No"
"nilf-asa.no","nilf-asa.no","http://www.nilf-asa.no","","Nibio - Norsk Institutt For Bioøkonomi","","No","dotgov","No","No","No","","","","","","No"
"nipo.no","nipo.no","http://nipo.no","","Patentstyret","","Yes","dotgov","No","No","No","","","","","","No"
"nireg.no","nireg.no","http://nireg.no","","Direktoratet For Byggkvalitet","","Yes","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"nis-nor.no","nis-nor.no","http://www.nis-nor.no","","Sjøfartsdirektoratet","","Yes","dotgov","No","No","No","No","Yes","No","No","No","No"
"nislab.no","nislab.no","http://nislab.no","","Høgskolen I Gjøvik","","No","dotgov","No","No","No","No","Yes","No","No","No","No"
"nisnor.no","nisnor.no","http://www.nisnor.no","","Sjøfartsdirektoratet","","No","dotgov","No","No","No","","","","","","No"
"nix.no","nix.no","http://www.nix.no","","Universitetet I Oslo","","No","dotgov","No","No","No","Yes","No","No","No","No","No"
"njsk.no","njsk.no","http://njsk.no","","Jernbaneverket","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"nkfh.no","nkfh.no","http://nkfh.no","","Helsedirektoratet","","No","dotgov","No","No","No","","","","","","No"
"nkns.no","nkns.no","http://nkns.no","","Helse Nord-Trøndelag Hf","","No","dotgov","No","No","No","","","","","","No"
"nkom.no","nkom.no","https://www.nkom.no","","Nasjonal Kommunikasjonsmyndighet","","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"nkomm.no","nkomm.no","http://nkomm.no","","Nasjonal Kommunikasjonsmyndighet","","No","dotgov","No","No","No","","","","","","No"
"nksd.no","nksd.no","http://nksd.no","","Oslo Universitetssykehus Hf","","Yes","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"nktforfh.no","nktforfh.no","http://nktforfh.no","","Oslo Universitetssykehus Hf","","No","dotgov","No","No","No","","","","","","No"
"nlb.no","nlb.no","http://nlb.no","","Norsk Lyd og Blindeskriftbibliotek","","No","dotgov","No","No","No","","","","","","No"
"nlsh.no","nlsh.no","http://nlsh.no","","Nordlandssykehuset Hf","","Yes","dotgov","No","No","No","","","","","","No"
"nlsy.no","nlsy.no","http://www.nlsy.no","","Nordlandssykehuset Hf","","Yes","dotgov","No","No","No","","","","","","No"
"nmbu.no","nmbu.no","https://www.nmbu.no","","Norges Miljø- og Biovitenskapelige Universitet (Nmbu)","","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"nmdc.no","nmdc.no","https://nmdc.no","","Havforskningsinstituttet","","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"nmh.no","nmh.no","https://nmh.no","","Norges Musikkhøgskole","","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"nmibistand.no","nmibistand.no","http://nmibistand.no","","Direktoratet For Utviklings- Samarbeid","","No","dotgov","No","No","No","","","","","","No"
"nndr.no","nndr.no","http://nndr.no","","Høgskolen I Lillehammer","","No","dotgov","No","No","No","","","","","","No"
"noble.mil.no","noble.mil.no","https://noble.mil.no","","","","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"nodefic.no","nodefic.no","http://nodefic.no","","Forsvaret","","Yes","dotgov","No","No","No","","","","","","No"
"nodnett.no","nodnett.no","http://nodnett.no","","Direktoratet For Nødkommunikasjon Dnk","","No","dotgov","No","No","No","","","","","","No"
"nogsme.no","nogsme.no","http://nogsme.no","","Universitetet I Agder","","Yes","dotgov","No","No","No","","","","","","No"
"noic.no","noic.no","http://noic.no","","Innovasjon Norge","","No","dotgov","No","No","No","","","","","","No"
"nokbil.no","nokbil.no","http://nokbil.no","","St Olavs Hospital Hf","","Yes","dotgov","No","No","No","","","","","","No"
"nokc.no","nokc.no","http://nokc.no","","Nasjonalt Kunnskapssenter For Helsetjenesten","","Yes","dotgov","No","No","No","","","","","","No"
"nokkelhullsmerket.no","nokkelhullsmerket.no","http://nokkelhullsmerket.no","","Mattilsynet","","No","dotgov","No","No","No","","","","","","No"
"noks2.no","noks2.no","http://noks2.no","","Høgskolen I Buskerud og Vestfold","","No","dotgov","No","No","No","","","","","","No"
"nokut.no","nokut.no","https://www.nokut.no","","Nasjonalt Organ For Kvalitet I Utdanningen Nokut","","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"noma.no","noma.no","http://noma.no","","Statens Legemiddelverk","","Yes","dotgov","No","No","No","","","","","","No"
"noqa.no","noqa.no","http://noqa.no","","Nasjonalt Organ For Kvalitet I Utdanningen Nokut","","Yes","dotgov","No","No","No","","","","","","No"
"nor-kom.no","nor-kom.no","http://nor-kom.no","","Nasjonal Kommunikasjonsmyndighet","","No","dotgov","No","No","No","","","","","","No"
"nor-nis.no","nor-nis.no","http://www.nor-nis.no","","Sjøfartsdirektoratet","","No","dotgov","No","No","No","","","","","","No"
"norad.no","norad.no","https://norad.no","","Direktoratet For Utviklings- Samarbeid","","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"noradbloggen.no","noradbloggen.no","https://noradbloggen.no","","Direktoratet For Utviklings- Samarbeid","","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"noradcenter.no","noradcenter.no","http://www.noradcenter.no","","Direktoratet For Utviklings- Samarbeid","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"noradgjenfodt.no","noradgjenfodt.no","http://noradgjenfodt.no","","Direktoratet For Utviklings- Samarbeid","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"noradsenteret.no","noradsenteret.no","http://www.noradsenteret.no","","Direktoratet For Utviklings- Samarbeid","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"norakk.no","norakk.no","http://norakk.no","","Justervesenet","","Yes","dotgov","No","No","No","","","","","","No"
"noralumni.no","noralumni.no","http://noralumni.no","","Innovasjon Norge","","No","dotgov","No","No","No","","","","","","No"
"norark.no","norark.no","http://www.norark.no","","Norges Teknisk-Naturvitenskapelige Universitet Ntnu","","No","dotgov","No","No","No","","","","","","No"
"norartritt.no","norartritt.no","http://norartritt.no","","Helse Bergen Hf","","Yes","dotgov","No","No","No","","","","","","No"
"norbis.no","norbis.no","http://norbis.no","","Universitetet I Bergen","","No","dotgov","No","No","No","","","","","","No"
"norcrin.no","norcrin.no","http://www.norcrin.no","","St Olavs Hospital Hf","","No","dotgov","No","No","No","Yes","No","No","No","No","No"
"nord-universitet.no","nord-universitet.no","http://nord-universitet.no","","Universitetet I Nordland","","No","dotgov","No","No","No","","","","","","No"
"nord-universitetet.no","nord-universitetet.no","http://nord-universitetet.no","","Universitetet I Nordland","","No","dotgov","No","No","No","","","","","","No"
"nordalumni.no","nordalumni.no","http://nordalumni.no","","Universitetet I Nordland","","No","dotgov","No","No","No","","","","","","No"
"nordforskning.no","nordforskning.no","http://nordforskning.no","","Universitetet I Nordland","","No","dotgov","No","No","No","","","","","","No"
"nordicforensic.no","nordicforensic.no","http://nordicforensic.no","","St Olavs Hospital Hf","","Yes","dotgov","No","No","No","","","","","","No"
"nordicnanolab.no","nordicnanolab.no","http://nordicnanolab.no","","Norges Teknisk-Naturvitenskapelige Universitet Ntnu","","No","dotgov","No","No","No","","","","","","No"
"nordicprivateequity.no","nordicprivateequity.no","http://nordicprivateequity.no","","Argentum Fondsinvesteringer AS","","No","dotgov","No","No","No","","","","","","No"
"nordicprivateequityprogramme.no","nordicprivateequityprogramme.no","http://nordicprivateequityprogramme.no","","Argentum Fondsinvesteringer AS","","No","dotgov","No","No","No","","","","","","No"
"nordisk-arkivakademi.no","nordisk-arkivakademi.no","http://nordisk-arkivakademi.no","","Arkivverket","","No","dotgov","No","No","No","","","","","","No"
"nordisk-etax.no","nordisk-etax.no","http://nordisk-etax.no","","Skatteetaten","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"nordiskefolkehelsedager.no","nordiskefolkehelsedager.no","http://nordiskefolkehelsedager.no","","Høgskolen I Hedmark","","No","dotgov","No","No","No","","","","","","No"
"nordisketax.no","nordisketax.no","http://nordisketax.no","","Skatteetaten","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"nordlandsbanen.no","nordlandsbanen.no","http://nordlandsbanen.no","","Jernbaneverket","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"nordlandssykehus.no","nordlandssykehus.no","http://www.nordlandssykehus.no","","Nordlandssykehuset Hf","","Yes","dotgov","No","No","No","","","","","","No"
"nordlandssykehuset.no","nordlandssykehuset.no","https://nordlandssykehuset.no","","Nordlandssykehuset Hf","","No","dotgov","No","Yes","Yes","No","Yes","No","No","No","No"
"nordlandsyk.no","nordlandsyk.no","http://www.nordlandsyk.no","","Nordlandssykehuset Hf","","Yes","dotgov","No","No","No","","","","","","No"
"nordlsyk.no","nordlsyk.no","http://www.nordlsyk.no","","Nordlandssykehuset Hf","","Yes","dotgov","No","No","No","","","","","","No"
"nordnettverk.no","nordnettverk.no","http://nordnettverk.no","","Universitetet I Nordland","","No","dotgov","No","No","No","","","","","","No"
"nordomrademuseet.no","nordomrademuseet.no","http://www.nordomrademuseet.no","","Universitetet I Tromsø - Norges Arktiske Universitet","","Yes","dotgov","No","No","No","","","","","","No"
