"Domain","Base Domain","URL","Branch","Agency","State","Redirect","Sources","Compliant with M-15-13 and BOD 18-01","Enforces HTTPS","Strict Transport Security (HSTS)","Free of RC4/3DES and SSLv2/SSLv3","3DES","RC4","SSLv2","SSLv3","Preloaded"
"xn--lrebedrift-d6a.no","xn--lrebedrift-d6a.no","http://xn--lrebedrift-d6a.no","","Nord-Trøndelag Fylkeskommune","Nord-Trøndelag","Yes","dotgov","No","Yes","No","","","","","","No"
"xn--lringsfestivalen-uob.no","xn--lringsfestivalen-uob.no","http://www.xn--lringsfestivalen-uob.no","","Norges Teknisk-Naturvitenskapelige Universitet Ntnu","","Yes","dotgov","No","No","No","","","","","","No"
"xn--lringsloftet-6cb.no","xn--lringsloftet-6cb.no","http://www.xn--lringsloftet-6cb.no","","Statped","","No","dotgov","No","No","No","","","","","","No"
"xn--lringsmilj-d6a9t.no","xn--lringsmilj-d6a9t.no","http://xn--lringsmilj-d6a9t.no","","Universitetet I Stavanger","","No","dotgov","No","No","No","","","","","","No"
"xn--lringsmiljsenteret-oub38a.no","xn--lringsmiljsenteret-oub38a.no","http://xn--lringsmiljsenteret-oub38a.no","","Universitetet I Stavanger","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"xn--lringsnettverk-0ib.no","xn--lringsnettverk-0ib.no","http://xn--lringsnettverk-0ib.no","","Nasjonalt Kunnskapssenter For Helsetjenesten","","Yes","dotgov","No","No","No","","","","","","No"
"xn--lrlingrdet-75af.no","xn--lrlingrdet-75af.no","http://xn--lrlingrdet-75af.no","","Vestfold Fylkeskommune","Vestfold","No","dotgov","No","No","No","","","","","","No"
"xn--lsreregisteret-qqbb.no","xn--lsreregisteret-qqbb.no","http://xn--lsreregisteret-qqbb.no","","Registerenheten I Brønnøysund","","No","dotgov","No","No","No","","","","","","No"
"xn--lurykommune-igb.no","xn--lurykommune-igb.no","http://xn--lurykommune-igb.no","","Lurøy Kommune","Nordland","Yes","dotgov","No","No","No","","","","","","No"
"xn--lvespeilet-c6a.no","xn--lvespeilet-c6a.no","http://xn--lvespeilet-c6a.no","","Porsgrunn Kommune","Telemark","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"xn--lvikbarnehage-ofb.no","xn--lvikbarnehage-ofb.no","http://xn--lvikbarnehage-ofb.no","","Kvam Kommune","Hordaland","No","dotgov","No","No","No","","","","","","No"
"xn--mely-kommune-xjb.no","xn--mely-kommune-xjb.no","http://xn--mely-kommune-xjb.no","","Meløy Kommune","Nordland","Yes","dotgov","No","No","No","","","","","","No"
"xn--melykommune-igb.no","xn--melykommune-igb.no","http://xn--melykommune-igb.no","","Meløy Kommune","Nordland","Yes","dotgov","No","No","No","","","","","","No"
"xn--merker-kua.kommune.no","xn--merker-kua.kommune.no","http://xn--merker-kua.kommune.no","","","","Yes","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"xn--militrlivvakt-7fb.no","xn--militrlivvakt-7fb.no","http://xn--militrlivvakt-7fb.no","","Forsvaret","","No","dotgov","No","No","No","","","","","","No"
"xn--miljbehandling-tqb.no","xn--miljbehandling-tqb.no","http://xn--miljbehandling-tqb.no","","Høgskolen I Nord-Trøndelag","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"xn--miljblikk-o8a.no","xn--miljblikk-o8a.no","http://xn--miljblikk-o8a.no","","Miljødirektoratet","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"xn--miljdir-t1a.no","xn--miljdir-t1a.no","http://xn--miljdir-t1a.no","","Miljødirektoratet","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"xn--miljdirektorat-tqb.no","xn--miljdirektorat-tqb.no","http://xn--miljdirektorat-tqb.no","","Miljødirektoratet","","No","dotgov","No","No","No","","","","","","No"
"xn--miljdirektoratet-oxb.no","xn--miljdirektoratet-oxb.no","http://xn--miljdirektoratet-oxb.no","","Miljødirektoratet","","No","dotgov","No","No","No","","","","","","No"
"xn--miljkommune-jgb.no","xn--miljkommune-jgb.no","http://xn--miljkommune-jgb.no","","Miljødirektoratet","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"xn--miljkrim-84a.no","xn--miljkrim-84a.no","http://xn--miljkrim-84a.no","","Økokrim","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"xn--miljml-mua4m.no","xn--miljml-mua4m.no","http://xn--miljml-mua4m.no","","Miljødirektoratet","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"xn--miljpartnersr-enbi.no","xn--miljpartnersr-enbi.no","http://xn--miljpartnersr-enbi.no","","Lillesand og Birkenes Interkommunale Renovasjonsselskap Libir Iks","Aust-Agder","Yes","dotgov","No","No","No","","","","","","No"
"xn--miljprvebanken-tqbc.no","xn--miljprvebanken-tqbc.no","http://xn--miljprvebanken-tqbc.no","","Miljødirektoratet","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"xn--miljsndag-o8ab.no","xn--miljsndag-o8ab.no","http://xn--miljsndag-o8ab.no","","Stavanger Kommune","Rogaland","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"xn--miljstatus-3cb.no","xn--miljstatus-3cb.no","http://xn--miljstatus-3cb.no","","Miljødirektoratet","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"xn--miljtall-84a.no","xn--miljtall-84a.no","http://xn--miljtall-84a.no","","Miljødirektoratet","","No","dotgov","No","No","No","","","","","","No"
"xn--miljvedtak-3cb.no","xn--miljvedtak-3cb.no","http://xn--miljvedtak-3cb.no","","Miljødirektoratet","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"xn--miljvedtaksregisteret-tfc.no","xn--miljvedtaksregisteret-tfc.no","http://xn--miljvedtaksregisteret-tfc.no","","Miljødirektoratet","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"xn--miljvernfondet-tqb.no","xn--miljvernfondet-tqb.no","http://www.xn--miljvernfondet-tqb.no","","Svalbards Miljøvernfond","","No","dotgov","No","No","No","","","","","","No"
"xn--miljvernministeren-j4b.no","xn--miljvernministeren-j4b.no","http://xn--miljvernministeren-j4b.no","","Klima- og Miljødepartementet","","Yes","dotgov","No","No","No","","","","","","No"
"xn--mittgrnneoslo-gnb.no","xn--mittgrnneoslo-gnb.no","http://xn--mittgrnneoslo-gnb.no","","Oslo Kommune Bymiljøetaten","Oslo","Yes","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"xn--mjslab-cya.no","xn--mjslab-cya.no","http://xn--mjslab-cya.no","","Mjøslab Iks","Oppland","Yes","dotgov","No","No","No","","","","","","No"
"xn--mkbysen-hxa.no","xn--mkbysen-hxa.no","http://xn--mkbysen-hxa.no","","Sør-Trøndelag Fylkeskommune","Sør-Trøndelag","No","dotgov","No","No","No","","","","","","No"
"xn--mlibibliotek-scb.no","xn--mlibibliotek-scb.no","http://xn--mlibibliotek-scb.no","","Vest-Agder Fylkeskommune","Vest-Agder","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"xn--mlumenga-j0a.no","xn--mlumenga-j0a.no","http://xn--mlumenga-j0a.no","","Modum Kommune","Buskerud","Yes","dotgov","No","No","No","","","","","","No"
"xn--moasvmmehall-zjb.no","xn--moasvmmehall-zjb.no","http://xn--moasvmmehall-zjb.no","","Ålesund Kommune","Møre og Romsdal","No","dotgov","No","No","No","","","","","","No"
"xn--morsml-mua.no","xn--morsml-mua.no","http://xn--morsml-mua.no","","Utdanningsdirektoratet","","Yes","dotgov","No","No","No","","","","","","No"
"xn--mpsr-ira.no","xn--mpsr-ira.no","http://xn--mpsr-ira.no","","Lillesand og Birkenes Interkommunale Renovasjonsselskap Libir Iks","Aust-Agder","Yes","dotgov","No","No","No","","","","","","No"
"xn--mrkfos-bya.no","xn--mrkfos-bya.no","http://xn--mrkfos-bya.no","","Stiftelsen Akershusmuseet - Kulturhistorisk Kompetansesenter og Museer.","Akershus","Yes","dotgov","No","No","No","","","","","","No"
"xn--msprrende-72a4s.no","xn--msprrende-72a4s.no","http://xn--msprrende-72a4s.no","","Helse Bergen Hf","","Yes","dotgov","No","No","No","","","","","","No"
"xn--mtetid-bya.no","xn--mtetid-bya.no","http://xn--mtetid-bya.no","","Sør-Trøndelag Fylkeskommune Fylkesrådmannen","Sør-Trøndelag","No","dotgov","No","No","No","","","","","","No"
"xn--mvikfort-54a.no","xn--mvikfort-54a.no","http://xn--mvikfort-54a.no","","Forsvarsbygg","","Yes","dotgov","No","No","No","","","","","","No"
"xn--nasjonaltfagskolerd-ixb.no","xn--nasjonaltfagskolerd-ixb.no","http://www.xn--nasjonaltfagskolerd-ixb.no","","Vox-Nasjonalt Fagorgan For Kompetansepolitikk","","Yes","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"xn--ndnett-bya.no","xn--ndnett-bya.no","http://xn--ndnett-bya.no","","Direktoratet For Nødkommunikasjon Dnk","","No","dotgov","No","No","No","","","","","","No"
"xn--nkkelhullsmerket-lxb.no","xn--nkkelhullsmerket-lxb.no","http://xn--nkkelhullsmerket-lxb.no","","Mattilsynet","","No","dotgov","No","No","No","","","","","","No"
"xn--noradgjenfdt-4jb.no","xn--noradgjenfdt-4jb.no","http://xn--noradgjenfdt-4jb.no","","Direktoratet For Utviklings- Samarbeid","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"xn--nord-jren-l3a.no","xn--nord-jren-l3a.no","http://xn--nord-jren-l3a.no","","Stavanger Kommune","Rogaland","No","dotgov","No","No","No","","","","","","No"
"xn--nordjren-n0a.no","xn--nordjren-n0a.no","http://xn--nordjren-n0a.no","","Stavanger Kommune","Rogaland","No","dotgov","No","No","No","","","","","","No"
"xn--nordomrdemuseet-nlb.no","xn--nordomrdemuseet-nlb.no","http://www.xn--nordomrdemuseet-nlb.no","","Universitetet I Tromsø - Norges Arktiske Universitet","","Yes","dotgov","No","No","No","","","","","","No"
"xn--nordsjfartmuseet-qxb.no","xn--nordsjfartmuseet-qxb.no","http://xn--nordsjfartmuseet-qxb.no","","Stiftelsen Museum Vest","Hordaland","No","dotgov","No","No","No","","","","","","No"
"xn--norskkulturrd-0fb.no","xn--norskkulturrd-0fb.no","http://xn--norskkulturrd-0fb.no","","Norsk Kulturråd","","Yes","dotgov","No","No","No","","","","","","No"
"xn--nringsdestinasjonfredrikstad-toc.no","xn--nringsdestinasjonfredrikstad-toc.no","http://xn--nringsdestinasjonfredrikstad-toc.no","","Fredrikstad Kommune","Østfold","No","dotgov","No","No","No","","","","","","No"
"xn--nrmiljsentral-3fb9y.no","xn--nrmiljsentral-3fb9y.no","http://xn--nrmiljsentral-3fb9y.no","","Tønsberg Kommune","Vestfold","No","dotgov","No","No","No","No","Yes","Yes","No","No","No"
"xn--nrnett-pua.no","xn--nrnett-pua.no","http://www.xn--nrnett-pua.no","","Høgskulen I Volda","","No","dotgov","No","No","No","","","","","","No"
"xn--olsvikpenbarnehage-9tb.no","xn--olsvikpenbarnehage-9tb.no","http://xn--olsvikpenbarnehage-9tb.no","","Olsvik Sokn","Hordaland","Yes","dotgov","No","No","No","","","","","","No"
"xn--omrdelft-c0a7q.no","xn--omrdelft-c0a7q.no","http://xn--omrdelft-c0a7q.no","","Husbanken","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"xn--oppegrd-ixa.kommune.no","xn--oppegrd-ixa.kommune.no","http://xn--oppegrd-ixa.kommune.no","","","","Yes","dotgov","No","No","No","","","","","","No"
"xn--oppegrd2015-18a.no","xn--oppegrd2015-18a.no","http://xn--oppegrd2015-18a.no","","Oppegård Kommune","Akershus","Yes","dotgov","No","No","No","","","","","","No"
"xn--oppegrdkommune-pib.no","xn--oppegrdkommune-pib.no","http://xn--oppegrdkommune-pib.no","","Oppegård Kommune","Akershus","Yes","dotgov","No","No","No","","","","","","No"
"xn--oppegrdkulturskole-8tb.no","xn--oppegrdkulturskole-8tb.no","http://xn--oppegrdkulturskole-8tb.no","","Oppegård Kommune","Akershus","Yes","dotgov","No","No","No","","","","","","No"
"xn--paahyden-84a.no","xn--paahyden-84a.no","http://xn--paahyden-84a.no","","Universitetet I Bergen","","No","dotgov","No","No","No","","","","","","No"
"xn--pahyden-s1a.no","xn--pahyden-s1a.no","http://xn--pahyden-s1a.no","","Universitetet I Bergen","","No","dotgov","No","No","No","","","","","","No"
"xn--pasientforlp-5jb.no","xn--pasientforlp-5jb.no","http://xn--pasientforlp-5jb.no","","Nasjonalt Kunnskapssenter For Helsetjenesten","","Yes","dotgov","No","No","No","","","","","","No"
"xn--phoyden-exa.no","xn--phoyden-exa.no","http://xn--phoyden-exa.no","","Universitetet I Bergen","","No","dotgov","No","No","No","","","","","","No"
"xn--prverret-64ad.no","xn--prverret-64ad.no","http://xn--prverret-64ad.no","","Sykehuset Telemark Hf","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"xn--prysenhuset-hgb.no","xn--prysenhuset-hgb.no","http://xn--prysenhuset-hgb.no","","Ringsaker Kommune","Hedmark","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"xn--prysenvandring-rqb.no","xn--prysenvandring-rqb.no","https://xn--prysenvandring-rqb.no","","Hedmark Fylkeskommune","Hedmark","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"xn--pskrss-iuad.no","xn--pskrss-iuad.no","http://www.xn--pskrss-iuad.no","","Lenvik Kommune","Troms","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"xn--punkt-zua.no","xn--punkt-zua.no","http://xn--punkt-zua.no","","Punkt Ø AS","Østfold","Yes","dotgov","No","No","No","No","Yes","No","No","No","No"
"xn--q-4ga.no","xn--q-4ga.no","http://xn--q-4ga.no","","Fylkesmannen I Oslo og Akershus","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"xn--q-4ga.oslo.no","xn--q-4ga.oslo.no","http://xn--q-4ga.oslo.no","","Fylkesmannen I Oslo og Akershus","","No","dotgov","No","No","No","","","","","","No"
"xn--ras-zna.no","xn--ras-zna.no","http://xn--ras-zna.no","","Øvre Romerike Avfallsselskap (Øras) Iks","Akershus","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"xn--rddidus-hwa.no","xn--rddidus-hwa.no","http://xn--rddidus-hwa.no","","Statsministerens Kontor","","Yes","dotgov","No","No","No","","","","","","No"
"xn--regionrdene-38a.no","xn--regionrdene-38a.no","http://xn--regionrdene-38a.no","","Hordaland Fylkeskommune","Hordaland","No","dotgov","No","No","No","","","","","","No"
"xn--regionrdet-75a.no","xn--regionrdet-75a.no","http://www.xn--regionrdet-75a.no","","Regionrådet For Hallingdal","Buskerud","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"xn--regiontrndelag-xqb.no","xn--regiontrndelag-xqb.no","http://xn--regiontrndelag-xqb.no","","Sør-Trøndelag Fylkeskommune Fylkesrådmannen","Sør-Trøndelag","No","dotgov","No","No","No","","","","","","No"
"xn--rehus-xqa05aa.no","xn--rehus-xqa05aa.no","http://xn--rehus-xqa05aa.no","","Statsministerens Kontor","","No","dotgov","No","No","No","","","","","","No"
"xn--retsnysgjerrigper-7qb.no","xn--retsnysgjerrigper-7qb.no","http://xn--retsnysgjerrigper-7qb.no","","Norges Forskningsråd","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"xn--rettillese-65a.no","xn--rettillese-65a.no","http://xn--rettillese-65a.no","","Norsk Lyd og Blindeskriftbibliotek","","No","dotgov","No","No","No","","","","","","No"
"xn--retttillese-38a.no","xn--retttillese-38a.no","http://xn--retttillese-38a.no","","Norsk Lyd og Blindeskriftbibliotek","","No","dotgov","No","No","No","","","","","","No"
"xn--risrbibliotek-dnb.no","xn--risrbibliotek-dnb.no","http://xn--risrbibliotek-dnb.no","","Vest-Agder Fylkeskommune","Vest-Agder","Yes","dotgov","No","No","No","","","","","","No"
"xn--risrhuset-n8a.no","xn--risrhuset-n8a.no","http://xn--risrhuset-n8a.no","","Risør Kommune","Aust-Agder","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"xn--risrkino-74a.no","xn--risrkino-74a.no","http://xn--risrkino-74a.no","","Risør Kommune","Aust-Agder","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"xn--risyhamnskole-dnb.no","xn--risyhamnskole-dnb.no","https://www.xn--risyhamnskole-dnb.no","","Andøy Kommune","Nordland","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"xn--rje-zna.no","xn--rje-zna.no","http://xn--rje-zna.no","","Marker Kommune","Østfold","No","dotgov","No","No","No","","","","","","No"
"xn--rlandkultursenter-z0b.no","xn--rlandkultursenter-z0b.no","http://www.xn--rlandkultursenter-z0b.no","","Ørland Kommune","Sør-Trøndelag","Yes","dotgov","No","No","No","","","","","","No"
"xn--rrosbanen-l8a.no","xn--rrosbanen-l8a.no","http://xn--rrosbanen-l8a.no","","Jernbaneverket","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"xn--rrosboka-54a.no","xn--rrosboka-54a.no","http://xn--rrosboka-54a.no","","Røros Kommune","Sør-Trøndelag","No","dotgov","No","No","No","","","","","","No"
"xn--rsskule-dxab.no","xn--rsskule-dxab.no","http://xn--rsskule-dxab.no","","Austrheim Kommune","Hordaland","No","dotgov","No","No","No","","","","","","No"
"xn--rstakart-44a.no","xn--rstakart-44a.no","http://xn--rstakart-44a.no","","Ørsta Kommune","Møre og Romsdal","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"xn--rstakulturhus-9mb.no","xn--rstakulturhus-9mb.no","http://xn--rstakulturhus-9mb.no","","Ørsta Kommune","Møre og Romsdal","No","dotgov","No","No","No","","","","","","No"
"xn--s-1fa.kommune.no","xn--s-1fa.kommune.no","http://xn--s-1fa.kommune.no","","","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"xn--s-5ga.no","xn--s-5ga.no","http://xn--s-5ga.no","","Sykehuset Østfold Hf","","Yes","dotgov","No","No","No","","","","","","No"
"xn--samfunnskunnskapsprve-8fc.no","xn--samfunnskunnskapsprve-8fc.no","http://www.xn--samfunnskunnskapsprve-8fc.no","","Vox-Nasjonalt Fagorgan For Kompetansepolitikk","","Yes","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"xn--sanseya-u1a.no","xn--sanseya-u1a.no","http://xn--sanseya-u1a.no","","Hitra Kommune","Sør-Trøndelag","No","dotgov","No","No","No","","","","","","No"
"xn--sanseyan-94a.no","xn--sanseyan-94a.no","http://xn--sanseyan-94a.no","","Hitra Kommune","Sør-Trøndelag","No","dotgov","No","No","No","","","","","","No"
"xn--schtstuene-2cb.no","xn--schtstuene-2cb.no","http://xn--schtstuene-2cb.no","","Stiftelsen Museum Vest","Hordaland","No","dotgov","No","No","No","","","","","","No"
"xn--seniorrdet-75a.no","xn--seniorrdet-75a.no","http://xn--seniorrdet-75a.no","","Helsedirektoratet","","Yes","dotgov","No","No","No","","","","","","No"
"xn--set-tla.no","xn--set-tla.no","http://www.xn--set-tla.no","","Åfjord Kommune","Sør-Trøndelag","No","dotgov","No","No","No","","","","","","No"
"xn--sgnebibliotek-bnb.no","xn--sgnebibliotek-bnb.no","http://xn--sgnebibliotek-bnb.no","","Vest-Agder Fylkeskommune","Vest-Agder","No","dotgov","No","No","No","","","","","","No"
"xn--sikkerhetssenteret-bod-rjc.no","xn--sikkerhetssenteret-bod-rjc.no","http://xn--sikkerhetssenteret-bod-rjc.no","","Nordland Fylkeskommune","Nordland","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"xn--sir-0na.no","xn--sir-0na.no","http://xn--sir-0na.no","","Sør-Østerdal Interkommunale Renovasjonsselskap","Hedmark","Yes","dotgov","No","No","No","","","","","","No"
"xn--sjborg-cya.no","xn--sjborg-cya.no","http://xn--sjborg-cya.no","","Ulstein Kommune","Møre og Romsdal","No","dotgov","No","No","No","","","","","","No"
"xn--sjforsvaret-hgb.no","xn--sjforsvaret-hgb.no","http://xn--sjforsvaret-hgb.no","","Forsvaret","","Yes","dotgov","No","No","No","","","","","","No"
"xn--sjholmen-64a.no","xn--sjholmen-64a.no","http://xn--sjholmen-64a.no","","Bærum Kommune","Akershus","Yes","dotgov","No","No","No","","","","","","No"
"xn--skjrgrdenshus-tfbm.no","xn--skjrgrdenshus-tfbm.no","http://xn--skjrgrdenshus-tfbm.no","","Hvaler Kommune","Østfold","No","dotgov","No","No","No","","","","","","No"
"xn--skolebesk-s8a.no","xn--skolebesk-s8a.no","http://xn--skolebesk-s8a.no","","Universitetet I Bergen","","Yes","dotgov","No","No","No","","","","","","No"
"xn--skrss-ora.no","xn--skrss-ora.no","http://www.xn--skrss-ora.no","","Lenvik Kommune","Troms","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"xn--slvberget-l8a.no","xn--slvberget-l8a.no","http://xn--slvberget-l8a.no","","Sølvberget Kf","Rogaland","No","dotgov","No","No","No","Yes","No","No","No","No","No"
"xn--slvgruvene-0cb.no","xn--slvgruvene-0cb.no","http://xn--slvgruvene-0cb.no","","Norsk Bergverksmuseum","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"xn--smedigge-8ya.no","xn--smedigge-8ya.no","http://xn--smedigge-8ya.no","","Samediggi / Sametinget","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
